2014-10-1,48.89013193307444
2014-10-2,47.822586063865195
2014-10-3,46.48874432910822
2014-10-6,52.5625078062181
2014-10-7,46.07425393889273
2014-10-8,55.51313247750627
2014-10-9,46.78636008832647
2014-10-10,110.95364791108526
2014-10-14,45.854543485213654
2014-10-15,51.31903663557163
2014-10-16,44.83078276824625
2014-10-17,45.23280789989041
2014-10-20,45.032859298065524
2014-10-21,46.19594439667375
2014-10-22,45.98869920156601
2014-10-23,50.07556546492514
2014-10-24,84.8094686199841
2014-10-27,43.99663332252679
2014-10-28,43.782091534136185
2014-10-29,43.57484633902844
2014-10-30,42.75833081716879
2014-10-31,43.67768216171027
2014-11-4,42.3438404269533
2014-11-5,43.26319177149478
2014-11-6,43.055946576387036
2014-11-7,106.19954598912832
2014-11-10,42.12412997327422
2014-11-11,42.96892192214139
2014-11-12,42.226965795956055
2014-11-13,41.502394387950986
2014-11-14,41.29514919284323
2014-11-17,41.09520059101835
2014-11-18,40.88065880262774
2014-11-19,40.67341360752
2014-11-20,40.983494625309575
2014-11-21,80.87180991293693
2014-11-25,45.72341636766247
2014-11-26,45.51617117255473
2014-11-27,39.63718763198126
2014-11-28,39.94726864977084
