2014-10-1,90.35646306801576
2014-10-2,78.37368682000412
2014-10-3,62.45630995354587
2014-10-6,99.43473452471302
2014-10-7,85.53431042751792
2014-10-8,80.76056135584204
2014-10-9,84.82573279813853
2014-10-10,107.13297725874564
2014-10-14,75.47122229692819
2014-10-15,136.87727461289305
2014-10-16,93.19077358553331
2014-10-17,87.9753850561446
2014-10-20,94.75958615907066
2014-10-21,89.29725659460068
2014-10-22,104.37548500782965
2014-10-23,108.22881515544312
2014-10-24,136.85511456879874
2014-10-27,96.4616364578428
2014-10-28,101.10685497390725
2014-10-29,100.08873212800613
2014-10-30,92.8492582511952
2014-10-31,96.38482645678415
2014-11-4,99.59241684642186
2014-11-5,106.98041841542947
2014-11-6,95.4861617766114
2014-11-7,128.799143266843
2014-11-10,111.54366224661463
2014-11-11,111.1104268775535
2014-11-12,111.19169734838664
2014-11-13,99.89042835170997
2014-11-14,114.62714143060084
2014-11-17,128.31082449334096
2014-11-18,111.7919341288885
2014-11-19,146.8349224859533
2014-11-20,123.58172273475873
2014-11-21,151.711285813418
2014-11-25,124.92672103238196
2014-11-26,126.97028666549221
2014-11-27,116.05251341486242
2014-11-28,108.19394910500802
